,realSum_wd,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat,realSum_we,city,distance,metro_distance,biz_type,booking_days
27740,191.24,Private room,3.0,False,6.0,20.0,1,12.47886,41.87571,191.71,rome,3.4,0.3,biz,any day
27741,184.46,Private room,2.0,True,10.0,95.0,1,12.494000000000002,41.909,184.93,rome,1.1,0.7,multi,any day
27742,126.72,Entire home/apt,2.0,True,10.0,99.0,1,12.49,41.865,,rome,4.1,0.6,one,weekdays only
27743,196.85,Entire home/apt,5.0,False,9.0,98.0,2,12.459,41.907,186.1,rome,3.7,0.3,biz,any day
27744,163.65,Private room,4.0,False,9.0,75.0,2,12.51695,41.83208,164.12,rome,7.7,3.0,multi,any day
27745,149.86,Private room,2.0,False,10.0,100.0,1,12.48628,41.86637,150.33,rome,4.1,0.2,biz,any day
27746,191.24,Private room,4.0,False,10.0,80.0,1,12.4799,41.873740000000005,191.71,rome,3.5,0.3,biz,any day
27747,195.92,Private room,2.0,False,6.0,60.0,1,12.48023,41.87556,196.39,rome,3.4,0.2,biz,any day
27748,104.74,Private room,3.0,True,10.0,98.0,1,12.48161,41.86311,114.56,rome,4.5,0.4,multi,any day
27749,289.2,Entire home/apt,6.0,True,9.0,100.0,2,12.50659,41.91747,290.14,rome,1.9,1.0,multi,any day
27750,184.46,Private room,2.0,True,10.0,98.0,1,12.49139,41.90981,184.93,rome,1.3,0.7,multi,any day
27751,273.07,Entire home/apt,6.0,False,9.0,85.0,2,12.51842,41.88262,274.0,rome,2.4,0.3,one,any day
27752,121.1,Private room,3.0,False,10.0,90.0,1,12.479,41.857,121.34,rome,5.2,0.1,biz,any day
27753,123.21,Private room,4.0,False,10.0,90.0,1,12.479,41.857,,rome,5.2,0.1,biz,weekdays only
27754,184.46,Private room,2.0,True,10.0,98.0,1,12.49116,41.90918,184.93,rome,1.3,0.6,multi,any day
27755,449.35,Entire home/apt,6.0,False,9.0,93.0,4,12.475,41.901,450.75,rome,2.3,0.9,multi,any day
27756,720.55,Entire home/apt,4.0,True,10.0,98.0,2,12.47613,41.91074,722.42,rome,2.4,0.2,one,any day
27757,334.32,Entire home/apt,4.0,False,10.0,100.0,1,12.46853,41.87827,335.02,rome,3.8,1.2,one,any day
27758,207.61,Private room,2.0,True,10.0,100.0,1,12.511,41.91,,rome,1.2,0.1,biz,weekdays only
27759,109.41,Entire home/apt,2.0,True,10.0,96.0,0,12.568,41.879,109.88,rome,6.0,0.3,multi,any day
27760,158.98,Private room,3.0,False,9.0,81.0,0,12.46923,41.89171,159.21,rome,2.9,1.8,biz,any day
27761,103.8,Private room,2.0,True,10.0,98.0,1,12.52601,41.88473,104.04,rome,2.7,0.5,multi,any day
27762,115.26,Private room,2.0,True,10.0,100.0,1,12.52465,41.88619,115.49,rome,2.5,0.4,multi,any day
27763,115.26,Private room,2.0,True,9.0,98.0,1,12.52644,41.88527,115.49,rome,2.7,0.4,multi,any day
27764,160.15,Entire home/apt,5.0,False,10.0,95.0,2,12.5124,41.88775,,rome,1.7,0.3,multi,weekdays only
27765,126.72,Entire home/apt,5.0,False,10.0,94.0,2,12.45046,41.87235,126.95,rome,5.3,2.7,one,any day
27766,207.61,Entire home/apt,4.0,True,10.0,97.0,2,12.4903,41.89641,230.99,rome,1.1,0.3,multi,any day
27767,76.22,Private room,2.0,False,9.0,86.0,1,12.5707,41.924690000000005,76.45,rome,6.3,0.2,biz,any day
27768,231.69,Entire home/apt,6.0,False,9.0,84.0,2,12.477,41.894,,rome,2.2,1.3,biz,weekdays only
27769,94.45,Private room,3.0,False,6.0,60.0,1,12.53226,41.87327,94.92,rome,4.0,0.4,biz,any day
27770,228.42,Entire home/apt,2.0,False,10.0,84.0,1,12.46533,41.89777,228.65,rome,3.1,1.4,biz,any day
27771,207.61,Private room,2.0,False,10.0,100.0,1,12.50427,41.92004,208.08,rome,2.1,1.1,multi,any day
27772,94.45,Private room,3.0,False,10.0,80.0,1,12.53065,41.87191,94.92,rome,4.0,0.2,biz,any day
27773,155.47,Entire home/apt,3.0,False,10.0,95.0,1,12.448,41.871,155.94,rome,5.6,2.9,one,any day
27774,214.62,Entire home/apt,6.0,False,9.0,89.0,2,12.496,41.909,214.86,rome,1.0,0.8,biz,any day
27775,592.43,Entire home/apt,4.0,False,9.0,92.0,2,12.469,41.9,,rome,2.8,1.3,biz,weekdays only
27776,184.46,Entire home/apt,4.0,False,10.0,99.0,1,12.514,41.896,184.93,rome,1.1,0.8,multi,any day
27777,160.38,Private room,4.0,False,9.0,91.0,1,12.470999999999998,41.887,,rome,3.0,1.5,biz,weekdays only
27778,165.99,Private room,3.0,False,9.0,91.0,1,12.470999999999998,41.887,,rome,3.0,1.5,biz,weekdays only
27779,276.58,Entire home/apt,6.0,False,10.0,100.0,3,12.52515,41.91338,277.28,rome,2.4,0.4,biz,any day
27780,274.24,Entire home/apt,5.0,False,10.0,98.0,1,12.483,41.904,312.11,rome,1.6,0.3,multi,any day
27781,159.21,Private room,2.0,False,10.0,100.0,1,12.46661,41.93199,159.45,rome,4.5,2.3,multi,any day
27782,153.37,Private room,2.0,False,9.0,90.0,1,12.465,41.9,151.5,rome,3.1,1.2,biz,any day
27783,179.79,Entire home/apt,5.0,False,10.0,100.0,1,12.46877,41.88969,,rome,3.0,1.7,biz,weekdays only
27784,251.09,Entire home/apt,4.0,True,10.0,98.0,2,12.51077,41.88146,,rome,2.3,0.3,biz,weekdays only
27785,195.92,Entire home/apt,6.0,False,9.0,87.0,2,12.519,41.899,196.39,rome,1.4,1.3,one,any day
27786,148.69,Entire home/apt,3.0,False,10.0,100.0,1,12.526,41.89,148.93,rome,2.3,0.2,one,any day
27787,201.53,Entire home/apt,4.0,False,10.0,89.0,1,12.49871,41.89615,202.46,rome,0.6,0.4,biz,any day
27788,161.32,Entire home/apt,4.0,False,8.0,84.0,1,12.4941,41.90093,,rome,0.7,0.2,biz,weekdays only
27789,201.76,Entire home/apt,4.0,False,10.0,90.0,1,12.469,41.89,,rome,3.0,1.7,biz,weekdays only
27790,195.92,Entire home/apt,4.0,False,9.0,92.0,1,12.44551,41.90869,196.39,rome,4.8,0.2,biz,any day
27791,191.48,Entire home/apt,4.0,False,9.0,93.0,1,12.47108,41.908,,rome,2.7,0.6,one,weekdays only
27792,484.18,Entire home/apt,6.0,True,10.0,100.0,3,12.47227,41.92158,485.35,rome,3.4,1.0,multi,any day
27793,156.17,Private room,2.0,True,10.0,89.0,1,12.49515,41.88762,164.36,rome,1.6,0.5,biz,any day
27794,164.12,Private room,2.0,True,10.0,94.0,1,12.49436,41.88882,,rome,1.5,0.3,biz,weekdays only
27795,103.8,Private room,4.0,False,8.0,65.0,1,12.5072,41.8916,104.04,rome,1.1,0.1,one,any day
27796,363.08,Entire home/apt,4.0,False,10.0,80.0,2,12.47982,41.90594,,rome,1.9,0.3,multi,weekdays only
27797,92.11,Private room,2.0,True,10.0,98.0,1,12.53879,41.90842,92.35,rome,3.1,0.8,one,any day
27798,184.46,Entire home/apt,5.0,False,10.0,97.0,1,12.514,41.896,184.93,rome,1.1,0.8,multi,any day
27799,207.61,Entire home/apt,4.0,False,10.0,90.0,1,12.483,41.922,208.08,rome,2.8,1.2,biz,any day
27800,149.86,Entire home/apt,3.0,False,10.0,95.0,1,12.45771,41.89574,150.33,rome,3.7,1.5,multi,any day
27801,331.99,Entire home/apt,5.0,True,10.0,98.0,2,12.523,41.91,,rome,2.0,0.4,multi,weekdays only
27802,161.32,Entire home/apt,4.0,False,9.0,88.0,1,12.49318,41.90106,,rome,0.8,0.2,biz,weekdays only
27803,130.22,Entire home/apt,4.0,False,8.0,86.0,1,12.57892,41.87667,130.69,rome,6.9,0.6,biz,any day
27804,141.91,Entire home/apt,2.0,False,7.0,80.0,1,12.48589,41.92314,142.15,rome,2.8,1.4,biz,any day
27805,161.55,Entire home/apt,4.0,False,10.0,93.0,1,12.4507,41.89478,161.78,rome,4.3,1.1,multi,any day
27806,207.61,Entire home/apt,5.0,True,10.0,98.0,1,12.52756,41.88781,208.08,rome,2.6,0.1,one,any day
27807,133.5,Entire home/apt,6.0,False,8.0,86.0,2,12.44274,41.86181,133.03,rome,6.6,3.0,biz,any day
27808,153.37,Entire home/apt,4.0,True,10.0,96.0,2,12.447,41.9,,rome,4.6,0.5,multi,weekdays only
27809,145.19,Entire home/apt,2.0,True,10.0,95.0,1,12.5258,41.88882,145.65,rome,2.4,0.2,multi,any day
27810,264.19,Entire home/apt,6.0,True,9.0,94.0,2,12.509,41.885,,rome,1.8,0.1,multi,weekdays only
27811,149.86,Entire home/apt,4.0,False,9.0,83.0,2,12.52678,41.89016,150.33,rome,2.4,0.2,multi,any day
27812,218.83,Entire home/apt,2.0,False,10.0,90.0,1,12.47213,41.89713,,rome,2.5,1.4,biz,weekdays only
27813,131.39,Private room,2.0,False,10.0,94.0,1,12.50103,41.89865,,rome,0.3,0.3,biz,weekdays only
27814,149.86,Entire home/apt,4.0,False,10.0,95.0,1,12.45047,41.87178,150.09,rome,5.4,2.7,biz,any day
27815,189.14,Private room,3.0,False,9.0,86.0,0,12.4984,41.89738,,rome,0.5,0.5,biz,weekdays only
27816,109.41,Private room,2.0,False,10.0,100.0,1,12.51797,41.92569,132.79,rome,3.1,0.2,one,any day
27817,149.86,Private room,4.0,True,10.0,94.0,1,12.519,41.896,155.94,rome,1.5,1.0,biz,any day
27818,283.59,Entire home/apt,5.0,False,10.0,93.0,2,12.472,41.898,,rome,2.5,1.3,one,weekdays only
27819,126.72,Entire home/apt,4.0,True,10.0,98.0,2,12.41781,41.92893,126.95,rome,7.7,2.6,one,any day
27820,145.19,Entire home/apt,5.0,True,10.0,96.0,2,12.547,41.879,,rome,4.4,1.1,one,weekdays only
27821,121.1,Private room,2.0,True,10.0,98.0,1,12.519,41.896,121.34,rome,1.5,1.0,biz,any day
27822,219.06,Entire home/apt,3.0,True,9.0,95.0,1,12.48298,41.89865,,rome,1.6,0.8,multi,weekdays only
27823,103.8,Private room,2.0,False,10.0,100.0,1,12.44711,41.90469,104.04,rome,4.6,0.3,multi,any day
27824,207.61,Entire home/apt,3.0,False,10.0,80.0,2,12.42239,41.92783,208.08,rome,7.3,2.5,one,any day
27825,201.76,Entire home/apt,4.0,True,10.0,96.0,2,12.46587,41.87917,202.46,rome,3.9,1.4,one,any day
27826,170.67,Entire home/apt,5.0,False,9.0,98.0,1,12.46711,41.88795,208.08,rome,3.3,1.8,multi,any day
27827,215.56,Entire home/apt,4.0,True,10.0,98.0,1,12.47,41.896,216.26,rome,2.7,1.6,biz,any day
27828,222.34,Entire home/apt,4.0,True,10.0,96.0,1,12.47,41.896,,rome,2.7,1.6,biz,weekdays only
27829,507.1,Entire home/apt,6.0,False,9.0,92.0,2,12.472,41.895,508.5,rome,2.6,1.6,biz,any day
27830,355.13,Entire home/apt,5.0,True,10.0,100.0,3,12.49292,41.89853,,rome,0.8,0.4,biz,weekdays only
27831,206.44,Entire home/apt,6.0,True,10.0,100.0,2,12.453,41.916,,rome,4.4,0.9,one,weekdays only
27832,138.87,Entire home/apt,3.0,False,9.0,91.0,1,12.58298,41.85656,,rome,8.3,1.1,multi,weekdays only
27833,277.75,Private room,3.0,False,7.0,73.0,2,12.42655,41.9295,278.45,rome,7.0,2.8,one,any day
27834,158.98,Private room,2.0,False,10.0,100.0,1,12.47116,41.90602,171.14,rome,2.6,0.7,biz,any day
27835,251.09,Entire home/apt,4.0,True,10.0,98.0,1,12.512,41.888000000000005,,rome,1.6,0.3,one,weekdays only
27836,165.99,Private room,2.0,False,9.0,91.0,1,12.48227,41.87664,166.46,rome,3.2,0.1,multi,any day
27837,297.15,Entire home/apt,6.0,True,10.0,97.0,2,12.525,41.885,298.32,rome,2.6,0.5,one,any day
27838,168.56,Private room,2.0,True,10.0,95.0,1,12.49487,41.88758,168.8,rome,1.6,0.5,biz,any day
27839,201.76,Entire home/apt,3.0,False,10.0,100.0,1,12.45466,41.87168,202.23,rome,5.1,2.3,one,any day
27840,169.27,Entire home/apt,4.0,True,10.0,100.0,1,12.451,41.876000000000005,169.97,rome,5.1,2.6,one,any day
27841,149.86,Entire home/apt,6.0,True,10.0,100.0,2,12.5217,41.87246,150.09,rome,3.5,0.3,one,any day
27842,230.52,Entire home/apt,2.0,True,10.0,98.0,1,12.46828,41.90129,230.99,rome,2.8,1.2,multi,any day
27843,120.87,Private room,2.0,True,10.0,100.0,1,12.46847,41.86328,121.34,rome,5.0,1.1,multi,any day
27844,103.8,Private room,2.0,False,10.0,80.0,1,12.53834,41.90873,104.04,rome,3.1,0.8,multi,any day
27845,207.61,Entire home/apt,4.0,False,10.0,97.0,2,12.51558,41.89803,,rome,1.2,1.0,one,weekdays only
27846,343.44,Entire home/apt,6.0,False,9.0,96.0,3,12.485,41.891000000000005,,rome,1.8,0.6,biz,weekdays only
27847,146.59,Entire home/apt,4.0,False,9.0,91.0,1,12.57912,41.8774,146.82,rome,6.9,0.7,biz,any day
27848,162.49,Entire home/apt,3.0,False,9.0,88.0,1,12.50788,41.92081,162.95,rome,2.3,0.8,multi,any day
27849,309.07,Entire home/apt,4.0,True,10.0,97.0,1,12.47044,41.89582,344.61,rome,2.7,1.6,multi,any day
27850,126.72,Private room,2.0,False,9.0,89.0,1,12.51403,41.89564,138.64,rome,1.1,0.8,biz,any day
27851,101.47,Entire home/apt,2.0,False,10.0,91.0,1,12.543,41.88,111.05,rome,4.1,0.8,one,any day
27852,117.6,Private room,2.0,False,10.0,94.0,1,12.52208,41.875040000000006,,rome,3.3,0.1,multi,weekdays only
27853,158.98,Private room,2.0,True,9.0,98.0,1,12.497,41.887,,rome,1.6,0.6,one,weekdays only
27854,389.5,Entire home/apt,4.0,False,10.0,100.0,2,12.488,41.907,390.9,rome,1.4,0.4,one,any day
27855,230.52,Entire home/apt,4.0,False,10.0,93.0,1,12.48367,41.88888,,rome,2.0,0.7,biz,weekdays only
27856,196.15,Entire home/apt,2.0,False,10.0,80.0,0,12.470999999999998,41.896,196.39,rome,2.6,1.5,biz,any day
27857,449.58,Entire home/apt,6.0,True,10.0,100.0,2,12.47458,41.89433,450.75,rome,2.4,1.5,multi,any day
27858,184.46,Entire home/apt,4.0,True,9.0,97.0,1,12.528,41.887,,rome,2.6,0.2,one,weekdays only
27859,167.16,Entire home/apt,2.0,False,9.0,93.0,1,12.46934,41.8905,182.59,rome,3.0,1.7,multi,any day
27860,161.55,Private room,2.0,True,10.0,100.0,1,12.49282,41.90876,161.78,rome,1.2,0.6,multi,any day
27861,96.79,Private room,2.0,False,9.0,88.0,1,12.51346,41.89747,97.02,rome,1.0,0.8,biz,any day
27862,320.53,Entire home/apt,5.0,False,9.0,90.0,2,12.515,41.898,321.46,rome,1.1,1.0,multi,any day
27863,484.18,Entire home/apt,6.0,False,10.0,98.0,3,12.466,41.901,485.35,rome,3.0,1.1,multi,any day
27864,69.44,Private room,2.0,False,8.0,84.0,1,12.57192,41.87895,69.44,rome,6.3,0.5,multi,any day
27865,225.84,Private room,2.0,False,10.0,96.0,1,12.49838,41.89925,,rome,0.4,0.3,biz,weekdays only
27866,186.8,Entire home/apt,6.0,False,10.0,93.0,2,12.54481,41.95043,187.27,rome,6.5,1.5,one,any day
27867,202.93,Private room,2.0,False,9.0,87.0,1,12.499,41.9,203.4,rome,0.3,0.2,biz,any day
27868,273.07,Entire home/apt,2.0,False,7.0,73.0,0,12.47204,41.90022,273.77,rome,2.5,1.1,one,any day
27869,138.41,Private room,2.0,False,10.0,95.0,1,12.49474,41.90232,161.78,rome,0.6,0.1,multi,any day
27870,271.9,Private room,4.0,False,10.0,90.0,1,12.499,41.9,272.84,rome,0.3,0.2,biz,any day
27871,335.26,Entire home/apt,6.0,False,6.0,70.0,2,12.53001,41.8708,,rome,4.1,0.1,one,weekdays only
27872,158.98,Entire home/apt,2.0,False,10.0,94.0,1,12.49677,41.90782,,rome,0.9,0.6,biz,weekdays only
27873,158.98,Private room,3.0,False,10.0,100.0,1,12.49834,41.9085,182.59,rome,0.9,0.6,biz,any day
27874,261.61,Entire home/apt,5.0,False,10.0,93.0,1,12.47285,41.88654,,rome,2.9,1.3,biz,weekdays only
27875,154.3,Private room,3.0,False,10.0,96.0,1,12.499,41.905,166.46,rome,0.5,0.4,biz,any day
27876,138.41,Private room,2.0,False,10.0,100.0,1,12.499,41.905,157.11,rome,0.5,0.4,biz,any day
27877,161.55,Private room,3.0,False,10.0,92.0,1,12.499,41.905,173.47,rome,0.5,0.4,biz,any day
27878,161.55,Private room,2.0,False,9.0,87.0,1,12.4995,41.90856,161.78,rome,0.9,0.6,multi,any day
27879,143.08,Private room,2.0,False,9.0,88.0,1,12.499,41.905,171.14,rome,0.5,0.4,biz,any day
27880,115.49,Private room,2.0,False,10.0,92.0,1,12.45041,41.89583,115.73,rome,4.3,1.0,multi,any day
27881,109.65,Private room,2.0,False,9.0,93.0,1,12.44869,41.89592,108.71,rome,4.5,0.9,multi,any day
27882,213.22,Entire home/apt,4.0,False,9.0,93.0,1,12.47143,41.89475,,rome,2.6,1.6,multi,weekdays only
27883,202.93,Private room,5.0,False,10.0,93.0,2,12.455,41.912,203.4,rome,4.1,0.4,biz,any day
27884,343.44,Entire home/apt,4.0,True,10.0,98.0,1,12.48248,41.90605,358.4,rome,1.7,0.1,one,any day
27885,310.24,Entire home/apt,6.0,False,9.0,83.0,2,12.47698,41.91047,331.52,rome,2.4,0.3,one,any day
27886,357.23,Entire home/apt,6.0,True,10.0,92.0,2,12.46917,41.89756,,rome,2.8,1.5,biz,weekdays only
27887,149.86,Entire home/apt,5.0,False,10.0,95.0,2,12.453,41.87,150.33,rome,5.3,2.5,biz,any day
27888,168.33,Private room,3.0,False,10.0,97.0,1,12.455,41.912,168.8,rome,4.1,0.4,biz,any day
27889,152.2,Private room,2.0,False,10.0,80.0,1,12.455,41.912,152.43,rome,4.1,0.4,biz,any day
27890,129.29,Entire home/apt,4.0,False,8.0,75.0,1,12.45145,41.894740000000006,138.64,rome,4.3,1.2,biz,any day
27891,258.11,Entire home/apt,4.0,True,10.0,98.0,1,12.46655,41.8876,,rome,3.3,1.9,biz,weekdays only
27892,86.5,Entire home/apt,2.0,False,9.0,86.0,1,12.519,41.899,,rome,1.4,1.3,biz,weekdays only
27893,198.26,Entire home/apt,4.0,False,10.0,100.0,1,12.467,41.873000000000005,198.72,rome,4.3,1.3,biz,any day
27894,136.07,Entire home/apt,4.0,False,10.0,99.0,1,12.479,41.855,,rome,5.4,0.1,one,weekdays only
27895,179.79,Entire home/apt,2.0,True,10.0,94.0,1,12.51261,41.88984,205.97,rome,1.5,0.5,biz,any day
27896,150.09,Entire home/apt,2.0,True,10.0,100.0,1,12.54425,41.90858,150.33,rome,3.6,0.9,one,any day
27897,184.46,Entire home/apt,4.0,False,10.0,96.0,1,12.46931,41.8654,184.93,rome,4.8,1.2,multi,any day
27898,203.87,Entire home/apt,4.0,True,10.0,98.0,1,12.475,41.91,,rome,2.5,0.3,biz,weekdays only
27899,190.07,Entire home/apt,6.0,False,9.0,89.0,2,12.522,41.888000000000005,,rome,2.2,0.4,one,weekdays only
27900,199.42,Entire home/apt,2.0,True,10.0,98.0,0,12.49779,41.89048,199.89,rome,1.2,0.5,one,any day
27901,205.27,Entire home/apt,4.0,False,9.0,89.0,1,12.47761,41.9095,,rome,2.3,0.4,biz,weekdays only
27902,182.36,Entire home/apt,4.0,False,9.0,77.0,1,12.44812,41.90428,,rome,4.5,0.4,biz,weekdays only
27903,171.84,Entire home/apt,2.0,True,10.0,100.0,1,12.47165,41.89366,,rome,2.7,1.7,multi,weekdays only
27904,149.86,Entire home/apt,2.0,True,10.0,100.0,1,12.47,41.924,,rome,3.7,1.4,multi,weekdays only
27905,282.19,Entire home/apt,2.0,False,6.0,70.0,1,12.46103,41.90442,,rome,3.4,0.6,biz,weekdays only
27906,165.99,Entire home/apt,2.0,False,10.0,90.0,1,12.45686,41.89966,,rome,3.8,1.1,biz,weekdays only
27907,228.18,Entire home/apt,4.0,False,9.0,80.0,2,12.47217,41.9058,,rome,2.6,0.8,biz,weekdays only
27908,165.99,Entire home/apt,2.0,False,10.0,93.0,1,12.4565,41.89798,,rome,3.8,1.3,biz,weekdays only
27909,165.99,Entire home/apt,2.0,False,10.0,98.0,1,12.45692,41.89775,,rome,3.8,1.3,biz,weekdays only
27910,221.4,Entire home/apt,4.0,False,10.0,95.0,1,12.47981,41.87323,241.27,rome,3.6,0.3,biz,any day
27911,230.52,Entire home/apt,2.0,False,10.0,100.0,1,12.452,41.872,230.99,rome,5.3,2.5,one,any day
27912,140.74,Entire home/apt,4.0,True,9.0,95.0,1,12.46883,41.85256,,rome,6.0,0.7,one,weekdays only
27913,331.75,Private room,3.0,False,10.0,100.0,1,12.47341,41.90115,332.92,rome,2.4,1.0,biz,any day
27914,331.75,Private room,2.0,False,10.0,100.0,1,12.47321,41.90231,332.92,rome,2.4,0.9,biz,any day
27915,149.86,Private room,2.0,False,10.0,88.0,1,12.49373,41.90057,,rome,0.7,0.2,multi,weekdays only
27916,126.72,Private room,2.0,False,9.0,100.0,2,12.51428,41.89623,145.65,rome,1.1,0.9,multi,any day
27917,184.46,Entire home/apt,2.0,False,9.0,82.0,0,12.470999999999998,41.891000000000005,,rome,2.8,1.6,one,weekdays only
27918,170.67,Entire home/apt,4.0,False,10.0,95.0,1,12.4834,41.87044,,rome,3.7,0.4,biz,weekdays only
27919,205.27,Entire home/apt,4.0,False,7.0,70.0,1,12.45625,41.91369,,rome,4.1,0.5,biz,weekdays only
27920,179.79,Private room,3.0,False,9.0,84.0,1,12.49927,41.89935,249.69,rome,0.3,0.3,biz,any day
27921,247.59,Entire home/apt,4.0,False,10.0,100.0,1,12.514,41.911,248.52,rome,1.5,0.3,biz,any day
27922,207.61,Entire home/apt,6.0,True,10.0,97.0,2,12.52775,41.87041,,rome,4.0,0.1,one,weekdays only
27923,103.8,Private room,2.0,False,10.0,100.0,1,12.44914,41.90934,104.04,rome,4.5,0.2,multi,any day
27924,136.07,Private room,2.0,False,10.0,100.0,1,12.491,41.909,136.3,rome,1.3,0.6,one,any day
27925,240.81,Entire home/apt,3.0,True,10.0,100.0,1,12.493,41.868,264.65,rome,3.7,0.8,multi,any day
27926,240.81,Entire home/apt,3.0,True,10.0,100.0,1,12.493,41.868,264.65,rome,3.7,0.8,multi,any day
27927,219.06,Entire home/apt,4.0,True,10.0,95.0,1,12.47208,41.90732,,rome,2.6,0.7,multi,weekdays only
27928,73.64,Private room,2.0,False,10.0,95.0,1,12.54169,41.88004,,rome,4.0,0.8,biz,weekdays only
27929,150.09,Entire home/apt,5.0,False,9.0,96.0,0,12.51142,41.89418,,rome,1.1,0.6,multi,weekdays only
27930,271.9,Entire home/apt,2.0,True,10.0,97.0,0,12.477,41.895,,rome,2.2,1.3,one,weekdays only
27931,170.67,Entire home/apt,4.0,False,10.0,92.0,1,12.532,41.869,170.9,rome,4.3,0.3,biz,any day
27932,92.11,Private room,2.0,False,9.0,83.0,1,12.508,41.888000000000005,92.35,rome,1.5,0.3,multi,any day
27933,92.11,Private room,2.0,False,9.0,82.0,1,12.508,41.888000000000005,92.35,rome,1.5,0.3,multi,any day
27934,346.71,Entire home/apt,5.0,True,10.0,99.0,1,12.473,41.908,347.88,rome,2.6,0.6,one,any day
27935,107.08,Private room,2.0,True,10.0,96.0,1,12.50305,41.89655,115.73,rome,0.5,0.3,multi,any day
27936,167.16,Entire home/apt,2.0,False,9.0,95.0,1,12.47175,41.89033,179.08,rome,2.8,1.5,multi,any day
27937,322.87,Entire home/apt,6.0,True,10.0,99.0,2,12.46958,41.88981,335.02,rome,3.0,1.7,biz,any day
27938,144.02,Private room,2.0,False,9.0,87.0,1,12.455,41.897,,rome,3.9,1.2,biz,weekdays only
27939,139.57,Private room,2.0,False,9.0,93.0,1,12.455,41.897,139.81,rome,3.9,1.2,biz,any day
27940,126.72,Private room,2.0,False,10.0,97.0,1,12.46783,41.87561,126.95,rome,4.0,1.2,biz,any day
27941,230.52,Private room,4.0,False,10.0,100.0,1,12.46771,41.87558,230.99,rome,4.0,1.2,biz,any day
27942,173.01,Entire home/apt,2.0,False,9.0,97.0,1,12.470999999999998,41.896,173.47,rome,2.6,1.5,biz,any day
27943,154.3,Private room,2.0,False,10.0,98.0,1,12.47521,41.90854,,rome,2.4,0.5,multi,weekdays only
27944,161.55,Private room,4.0,False,9.0,93.0,2,12.47459,41.90869,184.93,rome,2.5,0.5,multi,any day
27945,464.55,Entire home/apt,6.0,False,9.0,93.0,3,12.505,41.905,465.71,rome,0.5,0.2,multi,any day
27946,153.37,Entire home/apt,2.0,False,9.0,87.0,0,12.492,41.895,,rome,1.1,0.1,multi,weekdays only
27947,167.16,Entire home/apt,2.0,False,10.0,100.0,1,12.45163,41.91064,167.63,rome,4.3,0.5,biz,any day
27948,255.77,Entire home/apt,3.0,False,10.0,93.0,1,12.468,41.9,,rome,2.8,1.3,biz,weekdays only
27949,113.39,Private room,2.0,False,10.0,90.0,1,12.45463,41.90891,121.81,rome,4.1,0.3,multi,any day
27950,207.61,Entire home/apt,6.0,True,10.0,99.0,2,12.44713,41.87337,208.08,rome,5.5,2.9,one,any day
27951,207.61,Entire home/apt,5.0,True,10.0,100.0,1,12.45661,41.90711,,rome,3.9,0.3,multi,weekdays only
27952,207.61,Entire home/apt,2.0,True,10.0,99.0,1,12.468,41.891000000000005,,rome,3.0,1.9,one,weekdays only
27953,106.14,Private room,2.0,False,9.0,84.0,1,12.50503,41.87946,,rome,2.4,0.8,multi,weekdays only
27954,161.55,Entire home/apt,4.0,True,10.0,97.0,2,12.52,41.933,161.78,rome,3.9,0.1,multi,any day
27955,243.14,Entire home/apt,3.0,True,10.0,96.0,1,12.475,41.89,,rome,2.6,1.3,multi,weekdays only
27956,124.38,Private room,2.0,False,9.0,89.0,1,12.536,41.908,124.61,rome,2.9,0.6,biz,any day
27957,172.77,Entire home/apt,2.0,True,10.0,100.0,1,12.45059,41.89682,,rome,4.3,0.9,multi,weekdays only
